id, user_id, room_id, date, comment, accuracy, communication, cleanliness, location, check_in, value, average
 63, 19, 82, Sun Apr 10 2005 18:25:08 GMT-0700 (PDT), 'elit. vitae. quam justo. posuere luctus varius sodales ame t justo. feugia t fringilla at. vel posuere fringilla a feugia t porta consectetur porta feugiat nisi tempor urna Nulla eli t lacinia feugia t quam a at. commodo lectus lacinia dui at diam augue. gravida.sit Aliquam eli t viverra Mauris sit dolor fringilla luctus fringilla dictum. quis consectetur Nulla Aliquam varius tempor gravida.lacinia aliquet ', 3, 4, 0, 3, 0, 5, 3
 64, 7, 41, Sun Apr 26 1987 11:37:41 GMT-0700 (PDT), 'feugiat molestie Etiam lacus. at. et et at arcu augue. semper Ut a molestie luctus faucibus vulputate arcu quis ne c mauris convalli s aliquet aliquet a at faucibus ne c purus sed vestibulum elit. convalli s mauris vitae. vulputate nisi at sit sollicitudin viverra ', 0, 4, 2, 5, 0, 0, 2
 65, 20, 19, Tue Apr 23 1946 08:51:05 GMT-0700 (PDT), 'nec Vestibulum sodales fringilla lectus orci consequat vehicula sapien urna ante a lectus semper metus vitae. fringilla sed diam ipsum urna eli t Vestibulum pretium. consectetur purus faucibus Nulla molestie e t sodales Aliquam metus gravida.Vivamus orci arc u vitae. lacinia Ut ', 3, 1, 3, 0, 0, 5, 2
 66, 23, 20, Wed Jul 08 1812 06:48:29 GMT-0700 (PDT), 'fringilla arcu puru s arcu vulputate Donec nec diam varius mollis justo. tempor mollis at. nisi vehicula Ut nisi Mauris dui. lacinia vulputate lacinia enim at. sed nibh gravida.molestie sodales commodo eu varius dui. feugiat arc u fringilla varius vulputate m i mollis e t mauris nibh faucibus arc u Etiam eu molestie sit Donec arc u lacinia vehicula sit lacinia Ut quis Aliquam vehicula Ut quam arc u Vivamus quis vitae. neque dui. mollis metus at. adipiscing lacinia Vivamus faucibus at nec augue. vestibulum eli t dictum. Mauris posuere vestibulum sed molestie ', 0, 1, 5, 3, 2, 4, 3
 67, 20, 56, Fri Jun 07 1844 02:11:06 GMT-0700 (PDT), 'vulputate Nulla sodales faucibus ante feugia t orci e t nibh diam nis l mauris enim erat. aliquet luctus augue. Quisque purus nibh sed porta Mauris lacus. nis l eget Nulla eu Ut varius urna arcu augue. urna sodales semper arcu sed lacus. aliquet lacinia metus a Lorem vulputate sed vitae. Nam mauris fringilla feugiat Donec porta Mauris dui sed sollicitudin vulputate adipiscing lacinia elit. sed eli t et Vivamus a sapien sodales eli t sed metus pretium. viverra ', 1, 2, 0, 5, 0, 0, 1
 68, 12, 47, Mon Feb 02 1829 09:28:22 GMT-0800 (PST), 'metus adipiscing aliquet porta at lacinia faucibus Vestibulum eget Vestibulum faucibus neque feugia t vestibulum vel ne c feugiat puru s elit. at. tempor Lorem ipsum pretium. varius dui. Quisque et et neque vulputate dolor feugia t dui Mauris quis quis adipiscing arcu et Vivamus gravida.sed lacus. vestibulum neque lacus. puru s Vivamus dui arcu sollicitudin gravida.sed Etiam neque dui ante luctus faucibus convalli s Donec orci ', 5, 4, 5, 4, 5, 3, 4
 69, 38, 33, Fri Apr 02 1920 11:12:15 GMT-0700 (PDT), 'ipsum convalli s sed vehicul a dui. sollicitudin m i sit eget dui. aliquet vehicul a dui. ', 0, 3, 2, 3, 0, 4, 2
 70, 3, 90, Sun Jun 09 1844 01:41:18 GMT-0700 (PDT), 'Donec porta ', 5, 5, 2, 3, 4, 2, 4
 71, 13, 33, Tue Mar 25 1930 08:55:26 GMT-0700 (PDT), 'vehicul a arcu Quisque justo. at. vel Vestibulum consequat purus aliquet eli t nis l Mauris sollicitudin enim mauris gravida.arc u consequat nis l erat. elit. posuere purus ame t lacus. adipiscing puru s nec orci Lorem mauris nec sed quis purus lacinia elit. at at fringilla enim augue. sit sed sodales nis l fringilla faucibus ame t feugia t Ut quam dolor Vestibulum posuere diam lacus. Vestibulum fringilla quis nec Quisque at orci adipiscing metus ', 0, 0, 2, 3, 3, 4, 2
 72, 20, 88, Sat Dec 22 1810 11:42:58 GMT-0800 (PST), 'Vivamus sodales commodo lectus sodales nibh arcu eget diam adipiscing sapien faucibus Vestibulum erat. elit. consequat vestibulum semper consequat purus Vivamus Etiam consequat viverra at Donec lacinia m i diam nec purus tempor arcu ame t vitae. consequat nis l eli t nibh ante quam m i augue. Lorem Donec et ', 4, 2, 0, 0, 5, 5, 3
 73, 28, 82, Mon May 11 1829 10:30:44 GMT-0700 (PDT), 'augue. Nam quis neque luctus faucibus nec dui Lorem enim dictum. at. commodo sodales puru s lacinia ante arcu vulputate sed ', 0, 1, 1, 4, 4, 5, 3
 74, 27, 28, Mon Jan 03 1916 22:01:42 GMT-0800 (PST), 'sapien arc u vehicula sed Quisque erat. quam a ne c vehicul a dictum. elit. enim ', 4, 4, 0, 3, 5, 2, 3
 75, 4, 89, Sun Feb 19 2006 03:06:19 GMT-0800 (PST), 'ipsum varius faucibus vestibulum gravida.luctus nisi nec Etiam sit erat. Nam Aliquam fringilla arcu nis l eget luctus arc u justo. puru s Nulla eu porta feugia t arc u vitae. lacus. e t at. lacus. porta sed nec at vestibulum sollicitudin fringilla neque enim Quisque porta vestibulum enim quis orci sed vestibulum vitae. feugiat ', 4, 4, 3, 1, 0, 2, 2
 76, 28, 28, Fri May 04 1804 23:57:32 GMT-0700 (PDT), 'ame t quis posuere metus ame t vitae. semper Nulla vulputate dictum. dictum. convalli s sed eli t puru s a mollis quis eget sed eli t mollis porta dolor viverra ante at arc u erat. nibh ', 4, 0, 5, 5, 4, 0, 3
 77, 6, 53, Tue Sep 06 1910 02:11:29 GMT-0700 (PDT), 'puru s vehicula eu vehicula a quam nibh aliquet orci vel lacinia puru s nec purus Nam nec Nulla consequat ame t Ut Nam orci Lorem adipiscing e t sed Ut varius nibh sed neque quis at dui nec enim dolor sit quis at nis l sapien Nulla Quisque sollicitudin diam elit. justo. tempor lectus Mauris arc u mollis lectus vulputate urna varius sed gravida.at. ', 2, 1, 2, 0, 4, 5, 2
 78, 6, 14, Sat Apr 13 1867 12:06:45 GMT-0700 (PDT), 'vulputate quis sed nibh ame t dolor ame t neque Vestibulum sed faucibus erat. elit. sapien eget a sapien quis vehicula ', 3, 1, 2, 3, 2, 4, 3
 79, 14, 16, Fri Dec 19 1919 06:36:48 GMT-0800 (PST), 'quam Vestibulum diam sit quam adipiscing dictum. augue. Nam et sed vitae. quis metus puru s convalli s mollis sed at justo. feugiat lectus at diam porta enim arc u diam feugiat sed diam urna mollis sodales Vivamus Quisque dictum. eli t a quis luctus sed quis a nisi augue. urna et nisi nis l dui quam lectus Vestibulum at. vestibulum vulputate commodo eli t gravida.quis lacinia Mauris neque semper et varius Vivamus sed ', 1, 5, 5, 5, 3, 5, 4
 80, 1, 67, Sun Oct 15 1843 16:15:04 GMT-0700 (PDT), 'porta sollicitudin at fringilla convalli s augue. sed consectetur quis et eli t at. arcu tempor fringilla quam Lorem lacinia tempor sodales m i sapien quis fringilla nis l dictum. vitae. quam mauris arc u Nam feugia t ante neque mollis ame t Ut mauris luctus quis mollis at Vestibulum et dui. lectus puru s ne c consectetur eli t Etiam aliquet varius at ne c Donec enim urna convalli s vestibulum ante elit. neque elit. sed pretium. sodales sapien sit sodales sodales quam fringilla dui enim orci porta nis l metus metus sed neque porta diam sed lacinia tempor enim at molestie gravida.', 3, 1, 2, 2, 3, 5, 3
 81, 25, 70, Fri Dec 13 1833 01:25:16 GMT-0800 (PST), 'Ut feugia t metus a vitae. lacinia arc u vel quis neque justo. arc u mollis orci vulputate sapien Ut ', 3, 3, 1, 1, 4, 2, 2
 82, 9, 4, Thu Jan 12 1928 11:04:16 GMT-0800 (PST), 'sollicitudin mollis sit ', 1, 5, 1, 2, 0, 1, 2
 83, 7, 50, Tue May 19 1953 09:24:20 GMT-0700 (PDT), 'luctus gravida.gravida.sit viverra quis commodo justo. Nam molestie vel sed Mauris eu varius Vivamus vehicula sit quis vestibulum lacinia lacus. sed at porta at. Nam luctus elit. sed sed dui sed sollicitudin ipsum Nam eget a Vivamus vestibulum neque Vivamus faucibus nec Nulla at dui. quis Ut augue. vestibulum quis quis gravida.Vestibulum lectus vulputate elit. consequat nis l consectetur lacus. nibh luctus dui semper ne c viverra convalli s nibh dolor arc u enim a sollicitudin quis Lorem nibh arc u porta vel gravida.consequat ', 4, 2, 4, 1, 0, 2, 2
 84, 18, 57, Fri Aug 18 1989 10:49:14 GMT-0700 (PDT), 'ipsum vehicula Nam vel feugia t sodales sed molestie gravida.m i vulputate dolor nisi lacinia lacinia mollis orci Ut fringilla Mauris eli t consectetur justo. ante puru s vulputate lacinia luctus a sed vulputate consectetur diam vel ame t consectetur arc u convalli s Donec lectus arcu augue. a semper at viverra aliquet augue. nis l faucibus faucibus lacus. lectus eli t sit Quisque m i lacus. Nulla convalli s Vivamus fringilla enim neque adipiscing sed neque sed convalli s nisi fringilla sed eget sodales mauris nisi a enim posuere ame t nis l fringilla gravida.dui sed convalli s viverra vulputate viverra vehicul a Vivamus vitae. quis dui. mollis Lorem aliquet ', 2, 0, 2, 5, 1, 2, 2
 85, 23, 19, Thu Dec 13 1894 20:28:48 GMT-0800 (PST), 'diam sollicitudin arcu ame t eu quam aliquet Quisque Ut at sapien fringilla ne c quis viverra fringilla ', 4, 3, 1, 1, 2, 3, 2
 86, 33, 49, Sat Aug 31 1963 21:16:23 GMT-0700 (PDT), 'et at. quam Vestibulum nec e t a sodales luctus mauris ipsum Nulla posuere sed orci Lorem semper nec lectus lacinia gravida.Lorem a Quisque Quisque et dui orci ', 4, 3, 1, 0, 3, 1, 2
 87, 30, 8, Sat Mar 03 1821 23:02:28 GMT-0800 (PST), 'Nam luctus at Mauris sed a a tempor Vestibulum elit. elit. aliquet at. vitae. sapien quis quis at lacinia vulputate Mauris lacinia at vestibulum Nam arcu varius Etiam aliquet sollicitudin puru s consequat quis luctus lectus et Mauris quis quis quis ', 4, 4, 1, 4, 0, 2, 3
 88, 36, 95, Sun Dec 24 1893 20:49:41 GMT-0800 (PST), 'sit feugiat Nam Mauris dui sit adipiscing sodales dolor at aliquet convalli s feugia t porta vulputate feugia t sed posuere fringilla varius a at. vulputate fringilla m i nec nis l ne c vulputate lectus gravida.viverra posuere arcu vestibulum et m i vitae. arc u quam ipsum ipsum Vivamus arcu sed sed vestibulum Nam commodo quis nisi dui. lacinia enim ', 3, 5, 0, 3, 4, 5, 3
 89, 27, 65, Fri Jul 20 1900 12:28:21 GMT-0700 (PDT), 'at arc u at quam semper sed dui. Mauris Donec sit Mauris eli t quis m i gravida.mauris eget Mauris Etiam feugiat elit. quis diam lacinia Nam arcu et varius luctus urna ipsum metus Quisque ipsum vulputate enim et dictum. sed augue. molestie dictum. at Etiam Mauris nis l nis l quam commodo sodales vehicul a at. at molestie diam dui quis vulputate vehicul a at posuere erat. eu nibh mauris eget aliquet vitae. eu Quisque tempor dictum. commodo sodales dictum. dui Ut ante nibh nisi fringilla sapien pretium. Ut nibh lacus. a ', 2, 3, 3, 0, 0, 1, 2
 90, 14, 85, Tue Apr 03 1860 07:57:22 GMT-0700 (PDT), 'lacinia vel porta Ut orci commodo aliquet arc u Nulla lacinia molestie eget Lorem sed nibh sed semper eget pretium. feugiat quis justo. sodales Etiam Mauris nec fringilla quis pretium. et porta ', 4, 4, 0, 0, 0, 4, 2
 91, 21, 17, Tue Jan 28 1992 03:06:09 GMT-0800 (PST), 'Nam dolor mauris feugiat quam mollis enim vestibulum viverra vehicul a metus lectus consequat neque Ut convalli s dictum. eu consequat ame t luctus quis vitae. quam lacinia metus adipiscing augue. a dui ne c fringilla aliquet Mauris lacus. at sollicitudin nec enim semper dui vehicula quam Nam fringilla arcu vulputate m i sed mollis neque erat. Nulla quis tempor nis l quis sed luctus ne c purus semper erat. Lorem Ut Mauris nisi diam quam Vestibulum lacus. vitae. enim lectus feugia t sed aliquet sed ipsum ame t justo. et lectus sed et gravida.ne c sed arc u enim vehicul a mauris adipiscing convalli s molestie pretium. ', 5, 4, 3, 2, 5, 1, 3
 92, 5, 38, Fri Sep 05 1834 00:05:32 GMT-0700 (PDT), 'augue. augue. sodales consectetur vulputate nec viverra mollis sed et quis sed elit. vehicula ame t dui. porta vel varius a mauris vulputate luctus at aliquet Etiam et lacinia quis Vivamus molestie lectus vehicula Quisque Quisque commodo lacinia sit fringilla ne c elit. semper m i m i eget molestie porta consequat a neque dui Nulla Etiam Vestibulum augue. lacus. sed fringilla consectetur Lorem vulputate nibh ', 4, 5, 3, 2, 0, 5, 3
 93, 6, 97, Tue Dec 31 1861 04:11:04 GMT-0800 (PST), 'nec neque pretium. nisi ante quam purus quis posuere augue. ipsum ne c enim ame t ', 4, 3, 4, 3, 5, 3, 4
 94, 0, 93, Sun Jan 14 1917 06:16:23 GMT-0800 (PST), 'eli t dui. lectus Vestibulum sed semper Donec augue. sapien mauris Mauris molestie a viverra commodo urna ipsum feugiat metus viverra at consectetur vel a a molestie fringilla augue. quam neque Aliquam lacinia enim a Nulla neque quis fringilla porta ipsum ante eu commodo pretium. elit. erat. posuere arc u posuere nisi luctus sapien sollicitudin purus et feugiat vulputate ', 4, 5, 0, 1, 5, 0, 3
 95, 37, 73, Sun Nov 11 1956 02:24:53 GMT-0800 (PST), 'faucibus viverra dui. et at vestibulum sed enim vehicula lacinia dui. viverra et convalli s diam fringilla a quis Lorem Nam dui vitae. m i dui et orci a nisi arcu arcu consequat aliquet dolor at. diam eu molestie vulputate a ', 0, 4, 3, 3, 2, 1, 2
 96, 26, 84, Wed Feb 14 1821 20:36:37 GMT-0800 (PST), 'commodo e t eu vitae. pretium. mollis Nulla augue. Quisque quis nisi eu Ut lacinia commodo m i erat. sed a feugiat lectus consequat dolor molestie sed at Quisque sed at. quis at. Mauris neque a Quisque augue. nec dictum. e t sodales orci at orci quis et mauris sodales commodo aliquet vehicul a dolor arcu dictum. vulputate purus sed lacinia feugiat m i consectetur sit vulputate vel feugia t viverra adipiscing vestibulum vulputate at commodo viverra e t quis mauris Nam sodales at ne c vulputate et ame t arcu enim lacus. diam justo. urna nisi commodo ', 2, 5, 4, 4, 0, 3, 3
 97, 18, 72, Wed Mar 17 1813 23:59:20 GMT-0700 (PDT), 'a nibh arc u Nam molestie orci quis vehicul a consequat sed varius lacus. semper neque Aliquam et elit. consectetur ne c vulputate vehicula erat. elit. sapien Vivamus vulputate a tempor e t fringilla Vivamus dui. vitae. quis sed quis Etiam varius sapien lacinia vestibulum puru s Mauris et sed ', 4, 4, 0, 1, 4, 4, 3
 98, 13, 49, Wed Aug 03 1966 23:30:15 GMT-0700 (PDT), 'e t arcu sodales Mauris lacus. orci Etiam enim posuere elit. Lorem nec nibh lacinia nis l dui. vel dui pretium. at eget eli t eget quam nis l luctus feugia t consectetur et semper gravida.posuere urna semper convalli s ', 5, 2, 0, 1, 3, 5, 3
 99, 14, 17, Tue Jul 07 1891 18:52:40 GMT-0700 (PDT), 'varius consectetur varius eget semper at adipiscing eu vehicul a consequat consectetur at Nulla a pretium. dui at feugia t Donec ', 1, 0, 2, 3, 3, 1, 2
 100, 32, 65, Fri Dec 17 1824 02:48:36 GMT-0800 (PST), 'convalli s posuere tempor sed lectus orci aliquet commodo quis justo. neque diam enim consequat neque commodo m i faucibus ante ne c dolor a dictum. adipiscing vehicula sed quis enim sodales nec vehicul a tempor Vestibulum erat. varius feugiat urna metus diam arcu sollicitudin a metus dui porta sed arcu luctus dui nibh quam posuere purus diam sed Vivamus vel justo. feugiat nis l lacus. consequat dui neque et semper lacinia ipsum quam ne c enim faucibus Donec m i luctus fringilla ', 4, 0, 3, 5, 3, 4, 3
 101, 6, 30, Fri Aug 18 1916 04:55:00 GMT-0700 (PDT), 'convalli s at. at Etiam nibh varius sed sed urna sodales nisi augue. dui vestibulum tempor eget tempor commodo arc u dui. Etiam Quisque gravida.at. consequat ', 3, 1, 3, 4, 4, 5, 3
 102, 17, 25, Thu Sep 10 1840 06:53:25 GMT-0700 (PDT), 'eget vestibulum porta vitae. enim at. at. neque luctus lacinia Mauris ante sed dolor e t et arcu diam mollis lacinia Ut ame t arcu Aliquam sodales at puru s vehicula consectetur pretium. varius puru s lacus. mauris eli t nis l nibh luctus et consequat at. diam ne c Nulla mauris dolor arcu orci diam at ', 2, 5, 0, 1, 5, 3, 3
 103, 13, 9, Wed Sep 12 1838 03:49:56 GMT-0700 (PDT), 'eu gravida.orci sed fringilla nec viverra vitae. Donec enim lacus. sed commodo sed purus urna aliquet enim e t vitae. aliquet sodales mollis at. vel augue. ne c arcu pretium. m i purus lacinia mollis et a nisi aliquet aliquet adipiscing justo. sollicitudin enim at Mauris fringilla a sed elit. feugiat Vivamus at. nis l gravida.Quisque convalli s e t quam Donec gravida.vestibulum et neque adipiscing quis puru s eli t erat. porta Vivamus a gravida.lacus. luctus Mauris tempor Mauris at sed ', 4, 2, 3, 1, 4, 1, 3
 104, 18, 68, Mon Mar 31 1834 21:20:58 GMT-0700 (PDT), 'lacinia sapien porta vitae. ame t justo. lacinia luctus a feugia t varius eu consequat fringilla viverra quis dui tempor et metus augue. enim Quisque dui puru s mollis Mauris arcu nibh consequat a dui tempor vel neque ', 4, 3, 1, 0, 1, 2, 2
 105, 17, 40, Mon Jan 09 1843 01:20:32 GMT-0800 (PST), 'semper commodo sollicitudin at enim arcu vulputate vel et at. adipiscing vehicul a eget et porta vel sed aliquet arcu ne c sapien ne c nisi enim e t sodales augue. molestie faucibus quis Lorem eli t varius sed semper quis adipiscing orci gravida.Quisque mauris nibh pretium. eu dui ne c vehicula luctus ne c lacinia sodales arcu e t quis gravida.quis sed justo. tempor orci a vulputate sit gravida.posuere semper ', 1, 5, 2, 4, 0, 5, 3
 106, 12, 39, Sun Oct 16 2005 20:33:10 GMT-0700 (PDT), 'dolor sapien nis l enim dui pretium. varius vehicul a varius sit at. dui. feugia t dolor metus arcu at fringilla sed sed ', 1, 1, 5, 2, 1, 0, 2
 107, 4, 15, Thu Dec 25 1902 20:55:03 GMT-0800 (PST), 'neque Donec urna dui nibh nis l sed lacinia ipsum enim semper e t eli t adipiscing ipsum posuere viverra dolor Vestibulum Lorem urna a convalli s urna sit urna pretium. sollicitudin justo. ipsum at a sodales dui diam mollis ', 1, 5, 0, 4, 3, 5, 3
 108, 2, 63, Sun Jan 10 1915 10:20:10 GMT-0800 (PST), 'ipsum ame t mollis enim quis sapien justo. sodales commodo eget varius nis l quis adipiscing m i puru s arcu mauris porta sed vestibulum faucibus luctus quam mauris sit posuere sit arcu pretium. consequat nibh puru s luctus enim ne c at Nulla ame t viverra porta nisi erat. dui. sed eu urna Nam Quisque et enim Etiam sed tempor feugia t mauris Nam nisi dolor metus lacinia enim fringilla vehicul a Etiam quis puru s neque feugiat semper gravida.ame t consequat ante sed vestibulum commodo dolor dui posuere sit ame t feugiat quis eget enim sed Vivamus gravida.m i ', 1, 3, 1, 3, 0, 1, 2
 109, 24, 56, Sun Jul 18 1943 07:16:16 GMT-0700 (PDT), 'commodo diam sed ame t a vitae. vehicula fringilla orci dui vehicul a enim at. at vel neque fringilla luctus consequat quis gravida.nec erat. dictum. erat. dolor vulputate vestibulum et et urna sollicitudin tempor posuere sed pretium. ipsum aliquet Lorem puru s faucibus consequat fringilla Quisque et Donec ', 1, 3, 1, 5, 3, 2, 3
 110, 4, 76, Sun Jun 14 1903 13:44:11 GMT-0700 (PDT), 'Lorem vulputate elit. vulputate Aliquam dui sed sodales e t at. vestibulum consequat Vestibulum eget e t tempor diam Quisque feugia t lacinia ipsum enim sodales lectus quam nis l Nam viverra ante vehicul a consectetur fringilla nisi Vestibulum feugiat at Donec eli t enim fringilla at vestibulum feugiat sodales erat. fringilla eu tempor Nulla quis dictum. consequat et sed quis at adipiscing mauris nec Vivamus vitae. faucibus Mauris et lacinia dui gravida.sed a ', 4, 2, 5, 4, 1, 3, 3
